DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
67452,42,Female,0,0,0,Unknown,HOME,0,1,0,2427,5,0,0,0,2432,1,1,620.80834401609
75032,61,Female,0,0,1,Unknown,HOME,1,25,100,10,0,0,0,0,15085,1,1,466.9486053089783
98191,42,Female,0,1,0,Unknown,HOME,0,0,0,2000,0,0,0,100,2100,1,1,641.1333714602603
90265,42,Male,1,0,1,Unknown,HOME,1,8,0,0,0,0,75,0,976,1,1,35.38361202590826
38047,42,Male,0,0,1,Unknown,HOME,0,4,0,0,0,25,100,0,125,1,1,26.962937525425527
55412,40,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,7625,1,1,112.71202242884297
17240,95,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1600,1,1,53.094255809833136
75670,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,30,0,50,80,1,1,30.28200785945344
90265,68,Female,0,0,1,Unknown,HOME,0,0,0,0,0,25,0,0,100,1,1,23.345235059857504
90265,59,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,100000,1,1,1842.748219372359
65049,21,Female,0,0,0,Unknown,HOME,0,0,200,0,0,0,0,0,839,1,1,146.41721210294915
11230,52,Male,1,0,1,Unknown,HOME,1,3,0,260,200,0,0,0,460,1,1,61.335144900782616
18073,42,Uknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,120,4375,1,1,132.4537655183876
3747,44,Male,0,0,0,"$50,000-$99,999",HOME,0,0,0,400,0,0,0,0,400,1,1,60.35726965329032
66869,48,Male,1,0,1,Unknown,HOME,0,0,120,50,0,0,0,0,170,1,1,52.43090691567332
9300,42,Male,1,0,1,Unknown,HOME,0,1,0,0,100,100,0,0,200,1,1,66.85057965343307
68824,42,Female,0,0,0,Unknown,Unknown,0,2,0,320,0,0,0,0,320,1,1,26.19160170741759
90265,42,Female,1,0,0,Unknown,Unknown,0,0,0,200,325,0,0,0,1500,1,1,329.7771975137153
97448,42,Male,0,0,0,"$1-$24,999",HOME,0,15,0,0,0,0,0,0,16265,1,1,299.2574142774077
31066,90,Female,0,0,0,"$1-$24,999",HOME,0,0,1300,100,1630,250,0,0,3280,1,1,574.2429799309697
98054,27,Female,0,0,0,Unknown,HOME,0,0,0,250,11,0,0,0,261,1,1,21.517434791350013
90265,35,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,1,0,3340,1,1,35.73513677041127
4417,42,Male,0,0,0,Unknown,HOME,0,1,0,0,40,0,0,0,645,1,1,40.024992192379
59843,30,Female,1,0,1,Unknown,HOME,1,2,0,0,75,0,0,0,300,1,1,37.05401462729781
9009,42,Female,0,0,0,Unknown,HOME,0,11,0,40,0,0,80,0,655,1,1,58.27520913733386
41760,42,Unknown,0,0,0,"$1-$24,999",HOME,1,1,0,0,125,0,0,0,240,1,1,26.981475126464083
32329,71,Male,1,0,1,Unknown,HOME,1,25,0,0,0,0,0,0,10455,1,1,108.61859877571612
38002,37,Female,0,0,0,Unknown,HOME,0,0,0,100,300,200,0,0,600,1,1,89.76636341080105
58004,42,Female,0,0,0,Unknown,HOME,0,1,0,2000,1000,0,0,0,3000,1,1,888.1452583896398
45841,42,Male,0,0,0,Unknown,HOME,0,10,0,0,0,0,20,0,4995,1,1,22.93468988235943
72587,65,Male,0,0,0,Unknown,HOME,0,0,0,320,0,0,0,0,320,1,1,36.46916505762094
93061,42,Male,0,0,0,Unknown,HOME,0,0,0,500,195,0,0,0,695,1,1,68.27884006044626
99790,52,Male,1,0,0,Unknown,HOME,1,0,0,0,0,150,0,25,360,1,1,62.07253821135398
26447,42,Female,0,0,0,Unknown,HOME,1,0,0,80,60,0,0,0,140,1,1,24.535688292770594
17744,52,Female,1,0,1,Unknown,HOME,1,0,0,0,0,50,0,50,100,1,1,36.78314831549904
73758,40,Female,0,0,0,"$50,000-$99,999",HOME,0,0,0,180,0,0,330,0,510,1,1,195.33304891901935
28250,53,Female,1,0,0,Unknown,BUSN,0,2,6100,3200,0,600,0,0,9900,1,1,3655.154305908302
19090,42,Male,0,0,0,Unknown,HOME,0,0,0,100,153,0,0,50,303,1,1,61.6765757804371
90265,42,Male,1,0,1,Unknown,HOME,1,10,0,180,0,0,0,0,5050,1,1,180.288657435791
75844,9,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,2100,1,1,33.06055050963308
10069,44,Female,1,0,1,Unknown,HOME,1,1,0,100,120,0,0,0,1200,1,1,111.88386836358492
90265,51,Female,0,0,0,"$25,000-$49,999",HOME,0,0,0,1000,1000,917,0,0,2917,1,1,586.5654268706944
54449,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,150,0,75,225,1,1,63.30086887239384
63025,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,100,0,0,2199,1,1,100.50373127401788
54210,42,Male,1,0,0,Unknown,Unknown,0,3,0,0,0,120,300,0,420,1,1,144.57523992717427
90265,42,Female,0,0,0,Unknown,HOME,0,1,40,1,30,0,0,0,71,1,1,31.921779399024736
13683,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,315,250,0,0,565,1,1,83.37265738837884
79009,42,Male,0,0,0,"$250,000-$499,999",HOME,0,2,20000,5500,0,0,0,0,25500,1,1,12448.181112114331
43804,62,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,120,0,165,1,1,32.4037034920393
21711,42,Female,0,0,0,Unknown,HOME,1,16,0,0,0,0,40,0,2865,1,1,50.50742519669756
63646,64,Male,0,0,0,Unknown,HOME,0,0,0,45,0,100,0,0,145,1,1,45.67274898667694
90265,58,Female,1,0,1,"$100,000-$249,999",Unknown,1,10,0,0,0,0,35,0,295,1,1,28.106938645110393
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,2500,0,0,0,0,2500,1,1,648.0748413570766
50571,75,Male,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,98158,1,1,2867.5102440967844
9264,42,Male,0,0,0,Unknown,HOME,0,2,0,0,120,0,0,0,255,1,1,27.40437921208944
33256,45,Male,0,0,0,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,2065,1,1,26.19160170741759
1808,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,3420,1,1,45.033320996790806
79830,42,Male,0,0,1,Unknown,HOME,1,0,250,0,0,0,0,0,300,1,1,38.93584466786357
53040,42,Female,0,0,0,Unknown,HOME,0,3,0,0,25,0,0,0,368,1,1,25.179356624028344
89131,42,Male,0,0,0,Unknown,HOME,0,3,120,0,0,0,0,0,168,1,1,27.09243436828813
7522,42,Male,0,0,0,Unknown,HOME,1,2,120,0,0,50,0,0,170,1,1,40.681691213615984
46660,70,Female,0,0,0,Unknown,HOME,0,0,0,0,0,144,0,0,144,1,1,22.315913604421397
1842,42,Male,0,0,0,Unknown,HOME,0,1,25200,11380,1000,100000,353000,18213,508793,1,1,383530.1561103116
90265,42,Male,1,1,0,Unknown,HOME,0,1,0,0,100,0,0,0,230,1,1,30.033314835362415
1028,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,84,1000,1,1,43.87482193696061
72534,90,Male,0,0,1,Unknown,HOME,0,15,0,0,0,0,0,0,25154,1,1,161.83324751113412
19139,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,180,144,25,349,1,1,125.11994245522973
56561,42,Female,0,0,1,"$1-$24,999",HOME,1,6,0,0,26,0,1200,0,1226,1,1,61.30252849597641
90265,42,Female,0,0,0,"$100,000-$249,999",HOME,0,1,652,0,0,0,0,0,652,1,1,122.65806129235861
21405,42,Female,0,0,0,Unknown,HOME,0,4,100,0,0,0,144,0,244,1,1,62.25752966509352
13671,97,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,484,484,1,1,51.29327441292864
23235,70,Female,1,0,1,Unknown,HOME,1,9,0,0,0,0,0,0,3700,1,1,70.88723439378913
93409,74,Male,0,0,1,Unknown,HOME,1,6,5000,1500,4660,2005,5000,0,18165,1,1,8162.837435597992
55383,42,Male,1,0,1,Unknown,HOME,1,3,130,0,0,0,25,0,155,1,1,30.93541659651604
71065,51,Male,1,0,0,Unknown,HOME,1,0,0,25,0,0,0,0,650,1,1,26.60826939130014
50234,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,0,0,0,0,9700,0,9700,1,1,5232.617796094035
63965,35,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,30,1500,1,1,30.805843601498726
79949,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,50,0,120,170,1,1,54.3415126767741
90265,34,Male,1,0,1,Unknown,HOME,1,0,0,0,0,75,0,1000,1075,1,1,92.83318372220141
77661,31,Female,1,0,1,Unknown,HOME,1,1,0,0,0,20,0,0,1135,1,1,23.065125189341593
11782,47,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,30055,1,1,955.152867346374
43217,42,Male,0,0,0,"$100,000-$249,999",Unknown,0,0,0,500,100,0,0,0,600,1,1,37.094473981982816
30327,42,Male,1,0,0,Unknown,HOME,0,1,500,0,100,0,0,0,600,1,1,70.71774883294857
96709,94,Male,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,50,1,1,22.93468988235943
90265,42,Uknown,0,0,0,Unknown,HOME,0,2,0,0,50,0,0,0,470,1,1,50.0
95569,42,Male,0,0,0,Unknown,HOME,0,14,30,0,0,0,0,0,1994,1,1,31.336879231984796
92326,42,Female,0,0,1,Unknown,HOME,0,7,0,25,0,0,60,0,1580,1,1,65.77993615077473
36256,42,Female,0,0,0,Unknown,HOME,0,15,0,0,0,0,120,0,4270,1,1,110.54410884348383
67511,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,2000,2000,1,1,34.0147027033899
36578,42,Female,0,0,0,Unknown,HOME,0,3,0,1213,2500,0,0,0,3713,1,1,584.0779057625789
74056,42,Male,1,0,1,Unknown,HOME,0,11,0,0,0,100,0,0,44872,1,1,4042.785178561928
90265,42,Female,0,0,0,Unknown,BUSN,0,1,0,50,51,0,0,0,101,1,1,37.76241517699841
90265,42,Male,0,1,0,"$250,000-$499,999",HOME,1,0,0,200,0,0,0,100,300,1,1,106.28734637763802
90265,24,Female,0,0,0,Unknown,HOME,1,0,0,50,0,0,0,0,5000,1,1,53.16013544000805
90743,42,Male,1,0,1,Unknown,HOME,1,1,0,165,100,0,0,0,265,1,1,21.283796653792763
47522,42,Female,1,0,0,"$25,000-$49,999",HOME,1,0,120,0,0,0,0,0,205,1,1,23.388031127053
90265,42,Male,0,0,0,Unknown,Unknown,0,3,0,1200,0,50,25,0,1275,1,1,139.85349477220797
10128,36,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,45,1,384,1,1,21.817424229271428
57551,42,Male,0,0,0,"$1,000,000-$2,499,999",HOME,0,16,0,0,0,0,100,0,200,1,1,23.874672772626646
84318,42,Male,0,0,0,Unknown,HOME,0,6,0,0,0,0,70,0,180,1,1,28.35489375751565
13321,42,Female,0,0,0,"$50,000-$99,999",HOME,0,2,0,0,525,260,0,0,785,1,1,123.89915253947461
29628,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,144,0,0,750,1,1,76.92203845452875
96817,42,Female,0,0,0,"$1-$24,999",HOME,0,15,0,0,0,0,200,0,365,1,1,45.48626166217664
20778,45,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,5250,1,1,26.153393661244042
27706,42,Male,0,0,1,Unknown,HOME,0,5,750,0,225,360,25,0,1360,1,1,359.82634700644144
62561,42,Male,0,0,1,"$25,000-$49,999",HOME,0,20,350,0,5,0,0,0,2100,1,1,257.0739193306081
90265,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,50,0,0,195,1,1,22.693611435820433
90665,42,Female,0,0,1,Unknown,HOME,0,4,0,0,50,0,50,300,400,1,1,100.00999950005
71921,42,Female,0,0,0,"$50,000-$99,999",HOME,0,1,0,0,80,0,0,0,150,1,1,21.354156504062622
45634,58,Male,1,0,0,Unknown,HOME,1,1,0,0,50,0,0,25,75,1,1,30.822070014844883
80745,42,Uknown,0,0,1,Unknown,Unknown,0,0,0,0,0,0,0,270,270,1,1,28.30194339616981
42130,24,Female,0,0,0,Unknown,HOME,0,0,0,400,416,0,0,0,816,1,1,212.25220846907578
60671,56,Female,0,0,0,Unknown,HOME,0,0,50,0,0,0,0,0,1720,1,1,54.27706698044764
12438,60,Female,0,0,0,"$25,000-$49,999",HOME,1,0,0,40,0,0,0,0,505,1,1,27.40437921208944
52035,100,Male,1,0,1,Unknown,HOME,1,7,0,45,0,0,48,0,93,1,1,59.262129560116215
72221,42,Male,0,0,1,"$1-$24,999",HOME,1,5,0,0,0,50,0,0,283,1,1,26.589471600616662
75030,42,Female,0,0,0,Unknown,HOME,0,6,0,0,0,0,100,0,350,1,1,50.0
16299,42,Female,1,0,1,Unknown,HOME,1,1,164,0,0,0,0,50,280,1,1,61.26173356998641
6076,62,Female,0,1,0,"$500,000-$999,999",HOME,1,0,50,0,0,0,0,0,75,1,1,22.538855339169288
90265,42,Female,0,1,1,Unknown,HOME,0,2,0,0,0,0,0,0,9313,1,1,64.07807737440318
36312,42,Uknown,1,0,0,Unknown,HOME,0,0,0,1132,675,500,1,0,2308,1,1,540.522894982257
13089,42,Uknown,0,0,1,Unknown,BUSN,0,0,0,151,369,260,0,0,780,1,1,78.02563681252464
82218,42,Female,0,0,0,Unknown,HOME,0,1,0,1266,3480,0,0,0,4746,1,1,1220.3573247209197
68016,42,Male,1,0,1,Unknown,HOME,1,6,0,0,26,20,3000,0,3046,1,1,726.7468610183329
3849,69,Female,0,0,0,Unknown,HOME,0,0,200,0,0,0,0,0,2025,1,1,175.45939701252823
67752,42,Female,0,0,0,Unknown,Unknown,0,9,0,0,0,0,25,0,3864,1,1,38.02630668366309
4462,6,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,120,0,120,1,1,32.51153641401772
81128,42,Male,1,0,1,Unknown,HOME,1,16,0,0,0,0,0,0,4215,1,1,57.05260730238365
66429,42,Male,0,0,0,Unknown,HOME,0,3,0,0,25,0,0,0,490,1,1,25.099800796022265
90265,78,Male,0,1,1,Unknown,HOME,1,0,0,0,0,400,0,0,400,1,1,36.15245496505044
28575,42,Female,1,0,1,"$1-$24,999",HOME,1,1,0,0,0,0,0,0,15540,1,1,466.9721619111786
90265,42,Male,0,1,1,Unknown,HOME,1,2,0,0,0,50,0,0,3000,1,1,50.02999100539596
13611,39,Female,0,0,0,Unknown,HOME,0,0,0,1000,0,0,0,0,1000,1,1,141.45317246354003
90265,33,Female,1,0,1,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,2650,1,1,41.02438299353203
78280,42,Female,0,0,1,Unknown,CAMP,0,25,0,0,1,75,0,0,775,1,1,58.770741019660456
63670,42,Female,0,0,0,Unknown,Unknown,0,1,0,600,500,1000,0,0,2100,1,1,648.0763843869023
39661,42,Male,0,0,0,Unknown,HOME,0,6,0,0,0,0,100,0,789,1,1,55.51576352712804
60093,42,Male,0,0,0,"$100,000-$249,999",HOME,0,11,0,120,100,0,0,0,550,1,1,114.66036804406308
26524,22,Female,0,0,0,Unknown,HOME,0,0,0,200,50,0,0,0,250,1,1,34.655446902326915
84087,42,Female,0,0,0,Unknown,Unknown,0,2,0,80,50,0,0,0,130,1,1,24.61706725018234
36830,26,Male,0,0,1,Unknown,HOME,1,0,125,200,75,0,0,0,400,1,1,124.93198149393133
44233,31,Female,0,0,0,Unknown,HOME,0,0,450,0,0,0,0,0,450,1,1,30.95157508108432
90265,23,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,270,270,1,1,33.57082066318904
32205,42,Female,1,0,1,Unknown,HOME,1,0,0,145,250,0,0,0,395,1,1,53.422841556772326
61536,39,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,411,435,1,1,36.851051545376556
36449,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,200,0,0,50,250,1,1,61.237243569579455
29113,42,Male,0,0,0,Unknown,HOME,0,1,0,0,200,50,0,0,250,1,1,61.237243569579455
14563,42,Male,0,0,1,"$25,000-$49,999",Unknown,0,20,0,0,0,0,25,50,1162,1,1,58.111960903070546
46373,29,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,4375,1,1,75.63729238940273
82226,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,1088,0,0,1088,1,1,124.45481107614924
33609,78,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,1000,1000,1,1,36.02776706930364
2143,26,Female,1,0,1,Unknown,HOME,1,2,165,0,0,0,0,295,460,1,1,187.57131976930802
75481,42,Unknown,0,0,0,Unknown,HOME,0,1,0,145,200,0,0,0,345,1,1,35.38361202590826
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,105,0,144,0,249,1,1,56.586217403180434
4733,42,Unknown,0,0,0,Unknown,HOME,1,0,700,0,0,0,0,0,700,1,1,72.49827584156743
90265,28,Male,1,0,0,Unknown,HOME,1,0,1000,0,590,75,0,0,1665,1,1,400.18620665885027
6508,42,Female,0,0,0,Unknown,HOME,0,1,0,40,250,0,0,0,290,1,1,56.568542494923804
28708,77,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,100,0,286,1,1,50.62608023538856
15934,42,Male,0,0,1,Unknown,HOME,0,1,180,0,0,220,0,0,400,1,1,164.06705946045355
76088,42,Male,0,1,0,Unknown,HOME,0,1,0,0,0,0,0,700,700,1,1,56.586217403180434
78053,42,Male,0,0,1,Unknown,HOME,0,7,0,0,0,25,90,0,115,1,1,27.982137159266443
55113,87,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,500,500,1,1,36.0416425818802
90265,42,Male,0,1,0,Unknown,HOME,1,0,185,25,0,0,0,0,210,1,1,30.033314835362415
28164,42,Female,0,0,1,Unknown,Unknown,0,6,0,0,0,0,552,0,552,1,1,67.95586803212802
77444,42,Unknown,0,0,1,Unknown,HOME,1,10,0,0,0,0,25,0,7984,1,1,158.14866423716643
99169,42,Male,0,0,0,"$50,000-$99,999",Unknown,0,1,36,0,0,0,0,150,186,1,1,44.294469180700204
25879,42,Male,0,1,0,Unknown,HOME,1,0,0,300,100,0,0,0,400,1,1,21.283796653792763
25007,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,11308,1,1,144.52335451407154
90265,42,Female,0,0,1,Unknown,HOME,0,12,0,0,0,0,150,0,550,1,1,47.20169488482379
90265,31,Female,1,0,1,Unknown,HOME,1,0,5176,6000,0,0,0,9772,20948,1,1,8594.720821527597
90265,59,Female,0,1,0,Unknown,HOME,0,1,0,0,50000,0,0,100000,585400,1,1,118377.25326260953
66212,42,Male,0,0,0,Unknown,HOME,0,0,0,90,300,189,0,0,579,1,1,73.77669008569035
67621,42,Male,0,0,1,Unknown,HOME,0,2,0,0,80,180,0,0,260,1,1,79.12648102879339
52040,42,Male,0,0,0,Unknown,HOME,0,1,200,0,50,0,0,0,250,1,1,53.38539126015655
34093,60,Male,1,0,1,Unknown,HOME,0,8,0,0,20,0,0,0,648,1,1,26.28687885618983
95644,46,Female,1,0,1,Unknown,HOME,1,0,2146,0,560,100,0,0,37134,1,1,2478.7420196543244
45232,47,Female,1,0,0,Unknown,Unknown,0,0,1020,0,1000,0,0,0,2020,1,1,540.9491658187486
20866,42,Female,0,0,1,Unknown,HOME,0,12,0,0,0,0,200,0,1228,1,1,94.59386872308374
92842,46,Male,0,0,0,Unknown,HOME,0,0,0,100,20,0,0,988,1108,1,1,131.9280106724876
8876,42,Male,1,1,1,Unknown,HOME,0,2,0,0,400,0,0,0,400,1,1,122.48673397556162
64730,42,Male,0,0,0,Unknown,HOME,0,2,0,0,255,0,0,0,255,1,1,32.41913015489465
71043,42,Female,0,0,0,Unknown,HOME,0,14,200,0,0,0,60,0,315,1,1,76.77239087067694
38768,42,Male,0,0,0,"$1-$24,999",BUSN,0,1,3400,2628,0,1096,0,0,29480,1,1,4451.121768723026
25801,56,Uknown,1,0,0,Unknown,HOME,0,3,0,0,0,20,145,0,165,1,1,27.349588662354687
28330,42,Female,0,0,0,"$50,000-$99,999",HOME,0,2,0,0,50,25,0,0,75,1,1,26.92582403567252
10989,42,Male,0,0,1,Unknown,HOME,0,1,0,25000,5000,20000,0,0,194297,1,1,48807.90844729981
96721,42,Female,1,0,1,Unknown,HOME,1,1,120,0,0,0,0,0,974,1,1,76.60287200882223
46554,42,Male,0,1,0,Unknown,HOME,0,0,0,2000,0,550,0,0,2550,1,1,633.8785372608857
74722,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,108,0,0,0,5000,1,1,108.00925886237717
59347,42,Male,0,0,0,Unknown,HOME,0,17,135,0,0,0,0,0,2364,1,1,135.68714014231415
90265,71,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,180,180,1,1,28.372521918222215
76366,42,Female,0,0,0,Unknown,HOME,0,1,200,25,0,0,0,0,225,1,1,30.83828789021855
68787,17,Male,0,0,0,"$1-$24,999",HOME,0,0,1100,0,1,0,0,110,1211,1,1,220.58558429779586
9340,91,Male,0,0,1,Unknown,HOME,0,6,0,0,0,0,0,60,60,1,1,24.657656011875904
72199,42,Male,0,0,0,Unknown,HOME,0,2,0,80,15,0,20,0,115,1,1,28.319604517012593
4282,42,Male,1,0,1,Unknown,HOME,1,17,0,1,0,36,0,0,732,1,1,36.24913792078372
38115,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,320,350,1,1,30.01666203960727
90265,68,Female,0,0,1,Unknown,HOME,1,8,0,100,550,500,0,0,7403,1,1,754.8999933766062
90265,78,Male,1,0,1,Unknown,Unknown,1,0,0,0,0,100,0,0,5000,1,1,106.29205050237765
22041,59,Male,1,0,0,Unknown,HOME,0,1,0,0,0,100,0,0,9813,1,1,212.74632781789677
90265,42,Male,1,0,0,"$25,000-$49,999",HOME,0,0,90,0,0,50,0,0,140,1,1,42.49705872175156
20609,42,Female,0,0,0,Unknown,HOME,0,8,0,0,0,0,75,0,1240,1,1,55.812185049503306
5801,26,Female,0,0,0,Unknown,CAMP,1,0,0,100,400,260,0,0,760,1,1,108.20351195779183
83827,42,Female,0,0,1,Unknown,HOME,1,14,0,50,0,0,0,0,1073,1,1,51.30302135352264
12484,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,50,400,1,1,47.43416490252569
12959,42,Male,0,1,0,Unknown,HOME,1,3,1,0,0,0,5000,0,5001,1,1,254.95882020436164
90265,42,Male,0,0,1,Unknown,HOME,0,9,0,0,0,0,0,0,10491,1,1,94.57272334029511
90265,29,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,240,700,1,1,164.41715238988905
61541,27,Female,0,0,0,Unknown,CAMP,1,0,2061,0,0,0,0,0,33175,1,1,2109.8255852084076
85933,35,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,320,0,320,1,1,22.38302928559939
77979,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,10000,1,1,194.4556504707436
60558,28,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,4960,1,1,40.0
68620,42,Male,1,0,0,Unknown,HOME,1,1,0,0,1000,250,0,0,1250,1,1,98.68637190615532
79714,41,Male,1,0,1,Unknown,Unknown,1,2,125,0,40,0,0,0,165,1,1,40.48456495999432
90265,42,Male,0,1,0,Unknown,BUSN,1,0,0,0,0,0,0,0,100000,1,1,1842.9744979244829
31659,42,Male,1,0,1,Unknown,HOME,1,1,0,120,150,0,0,0,270,1,1,28.319604517012593
41751,42,Uknown,0,0,0,Unknown,HOME,1,0,0,0,0,75,0,0,550,1,1,50.0199960015992
90265,42,Female,0,0,0,Unknown,HOME,0,3,110,0,0,0,0,0,650,1,1,63.324560795950255
71801,24,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,1500,1500,1,1,53.3572862878164
13368,42,Female,0,0,0,Unknown,HOME,0,20,0,0,0,0,0,0,5879,1,1,34.27827300200522
12936,42,Female,0,0,0,Unknown,HOME,0,9,0,0,120,0,0,25,1281,1,1,121.95490970026586
55716,80,Male,1,0,1,Unknown,HOME,1,13,0,50,0,0,0,0,7562,1,1,86.49277426467485
9803,39,Female,0,0,0,Unknown,HOME,0,0,50,50,0,0,0,0,100,1,1,25.219040425836983
54353,69,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1070,1,1,27.49545416973504
49245,70,Male,1,0,1,Unknown,HOME,1,6,25,0,0,0,0,0,189,1,1,26.962937525425527
20447,29,Female,1,0,1,Unknown,HOME,1,0,25,0,0,0,0,0,2250,1,1,28.687976575562104
30401,75,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,300,300,1,1,33.015148038438355
83423,65,Male,1,0,1,Unknown,HOME,1,3,715,0,55,0,125,0,895,1,1,202.2671500763285
54832,42,Female,0,0,0,"$50,000-$99,999",HOME,1,3,0,0,0,0,25,50,75,1,1,27.110883423451916
46928,42,Male,0,0,1,Unknown,HOME,0,7,0,300,125,0,600,0,1025,1,1,400.7555364558299
68930,42,Male,0,0,0,Unknown,HOME,0,1,504,0,0,0,0,1030,1534,1,1,625.6140983066158
90265,42,Male,0,0,0,Unknown,Unknown,0,1,8500,6920,0,0,0,0,29480,1,1,7344.8520747527655
46118,42,Female,0,0,0,Unknown,HOME,0,5,100,0,0,0,180,0,280,1,1,77.42092740338364
47307,52,Male,1,0,1,Unknown,HOME,1,1,0,0,0,100,0,0,202,1,1,31.448370387032774
90265,20,Male,1,0,1,Unknown,HOME,0,2,0,0,0,25,0,0,90,1,1,23.40939982143925
79371,42,Female,0,0,1,"$1,000,000-$2,499,999",Unknown,0,1,3000,3000,0,1125,0,0,125010,1,1,19674.848614411243
59354,26,Female,1,0,1,Unknown,HOME,0,4,0,20,0,0,75,0,140,1,1,36.069377593742864
2404,96,Male,0,1,1,Unknown,HOME,1,15,0,0,0,0,0,0,1643,1,1,55.767373974394744
25914,88,Female,0,0,0,Unknown,HOME,0,0,0,165,100,0,0,0,265,1,1,44.68780594300866
99021,42,Female,1,0,1,Unknown,Unknown,1,0,0,1213,0,0,0,220,1433,1,1,320.7179446180086
32702,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,3600,1,1,26.248809496813376
77092,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,13605,1,1,456.1096359429386
32581,42,Female,0,0,0,Unknown,HOME,0,6,0,0,0,70,300,0,370,1,1,86.91375035056306
15959,26,Female,0,0,0,Unknown,HOME,0,0,3000,1500,0,0,0,0,5500,1,1,2388.078097550413
90265,42,Female,0,1,0,Unknown,HOME,1,4,0,0,0,0,625,0,625,1,1,32.449961479175904
90265,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,461,144,0,605,1,1,182.44451211258726
97123,42,Female,0,0,1,Unknown,HOME,0,7,0,0,300,250,0,0,550,1,1,70.83784299369935
72419,42,Uknown,0,0,0,Unknown,HOME,0,19,0,0,0,0,0,3000,5658,1,1,2050.249009266923
71172,24,Male,0,0,0,Unknown,HOME,0,0,0,120,120,0,0,0,240,1,1,23.043437243605826
65250,42,Female,0,0,0,Unknown,HOME,0,1,120,0,5,0,0,110,235,1,1,75.52483035399682
60570,61,Female,0,0,0,Unknown,HOME,0,0,0,0,0,50,0,0,295,1,1,28.053520278211074
51559,42,Female,0,0,0,Unknown,HOME,0,2,0,0,25,10,0,0,2500,1,1,26.94438717061496
