DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
89104,42,Female,0,0,0,Unknown,HOME,0,1,0,0,5,0,0,0,5,1,0,0.0
91790,24,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
59248,42,Male,0,0,0,"$50,000-$99,999",HOME,1,1,0,0,0,0,0,0,230,1,0,1.0
21803,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
61038,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
96162,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
28468,42,Male,0,0,1,Unknown,HOME,0,1,0,0,200,0,0,0,200,1,0,1.0
54817,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,25,303,1,1,25.079872407968907
53121,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,0,0,0,0.0
58004,86,Male,1,1,1,"$1-$24,999",HOME,0,23,0,0,1,0,0,0,10188,1,1,194.33990840792325
14048,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1,0,0.0
90265,50,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1475,1,0,10.862780491200215
16422,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
62052,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1,0,0.0
1520,42,Female,1,0,1,Unknown,HOME,1,1,0,950,5,1200,0,0,2155,1,1,257.980619427119
50569,42,Male,1,0,1,Unknown,HOME,0,3,0,0,0,0,0,0,0,0,0,0.0
76837,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
49759,75,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,170,1,0,6.48074069840786
77218,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
65043,44,Female,1,0,0,Unknown,HOME,0,1,0,0,0,70,0,0,70,1,0,2.449489742783178
27417,42,Female,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,0,212,1,0,5.477225575051661
24910,45,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,25,0,235,1,0,16.583123951777
46574,69,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
94922,42,Male,0,1,0,Unknown,BUSN,1,0,0,0,0,0,0,0,0,0,0,0.0
94295,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
98393,23,Female,1,0,1,Unknown,HOME,1,1,0,0,40,20,1,0,5000,1,1,48.63126566315131
95488,42,Male,0,1,1,Unknown,HOME,1,0,50,0,0,0,0,0,50,1,0,1.4142135623730951
87828,61,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
92650,41,Female,0,0,0,"$1,000,000-$2,499,999",HOME,0,1,0,0,0,0,0,0,0,0,0,1.0
31735,36,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,150,1,0,1.7320508075688772
60479,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
56554,42,Female,1,1,0,Unknown,Unknown,1,5,0,0,5000,0,0,110,5110,1,1,222.30384612057435
63764,42,Female,0,0,0,Unknown,HOME,0,8,0,0,0,0,0,0,3635,1,1,35.90264614203248
83468,33,Female,1,0,1,Unknown,HOME,1,0,0,0,0,1050,0,0,4600,1,1,1031.7582081088572
45624,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,40,1,0,0.0
80438,42,Male,0,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,25,1,0,1.0
90265,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,261,0,261,1,0,13.527749258468683
70062,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
17084,26,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,0,0,0,1.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,36,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,1,0,20,1,0,1.4142135623730951
11968,42,Male,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
45822,71,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
50469,50,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,100,1,0,2.0
47115,42,Male,0,1,0,Unknown,HOME,0,1,0,0,0,0,0,0,3,1,0,1.0
4982,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Uknown,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
22218,29,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
34654,36,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
19518,68,Male,0,0,1,Unknown,HOME,1,2,50,0,0,0,0,0,50,1,0,5.5677643628300215
43050,27,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
61252,42,Male,1,0,1,Unknown,HOME,1,6,0,0,0,0,60,0,60,1,0,2.6457513110645907
35055,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,175,1,0,1.0
17323,42,Female,0,0,0,Unknown,HOME,0,1,0,0,144,0,0,0,144,1,0,5.744562646538029
85911,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,200,1,0,1.0
21402,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
95205,42,Female,0,0,1,Unknown,HOME,1,14,0,0,0,0,25,0,2930,1,1,28.827070610799147
72478,42,Female,0,0,0,"$250,000-$499,999",HOME,0,1,0,10,0,20,0,0,50,1,0,11.224972160321824
54770,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
77263,42,Male,1,0,0,Unknown,HOME,0,6,0,0,200,0,40,0,240,1,1,49.01020301937138
30081,25,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,4154,1,1,49.678969393496885
80255,42,Uknown,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
52406,28,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,240,1,0,2.8284271247461903
26610,42,Male,0,0,0,"$1-$24,999",HOME,0,1,0,0,0,75,0,0,500,1,1,35.35533905932738
66117,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,325,1,0,1.4142135623730951
75640,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
28079,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
82712,30,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,88,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,1,1,1,0,2.0
28541,42,Male,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,120,1,0,1.0
44060,42,Female,0,1,0,Unknown,OTR,1,0,0,0,0,0,0,0,0,0,0,0.0
98465,42,Male,0,0,0,Unknown,HOME,1,1,20,0,0,0,0,0,144,1,0,11.832159566199232
25859,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,51,0,51,1,0,1.7320508075688772
90265,50,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,275,1,0,1.0
30327,46,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,125,1,0,2.6457513110645907
8528,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
80310,42,Female,0,0,1,Unknown,HOME,1,4,0,0,25,0,0,0,5000,1,1,25.37715508089904
22301,91,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1,0,0.0
74059,42,Female,0,1,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
37387,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,35,35,1,0,2.0
90265,20,Male,0,0,0,"$25,000-$49,999",CAMP,1,1,0,50,0,0,0,0,50,1,0,3.1622776601683795
49312,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,72,1,0,1.0
25413,63,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90091,42,Female,0,0,0,Unknown,HOME,0,6,0,0,0,0,0,0,0,0,0,0.0
38140,48,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,150,1,0,2.0
47649,68,Female,1,0,0,Unknown,HOME,0,1,0,0,88,0,0,0,90,1,0,18.601075237738275
212,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,10,1,0,0.0
49737,42,Female,0,0,0,Unknown,Unknown,1,0,0,1,0,0,0,0,5,1,0,1.4142135623730951
90265,27,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,25,1,0,1.0
38281,70,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
92885,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,225,1,0,1.4142135623730951
40523,23,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,50,1,0,2.0
11240,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,180,180,1,0,1.7320508075688772
36067,42,Male,0,0,0,Unknown,Unknown,0,0,40,0,0,0,0,0,40,1,0,0.0
14618,42,Female,0,0,0,"$250,000-$499,999",Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
96788,71,Male,0,0,0,"$50,000-$99,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
17035,42,Female,0,1,0,Unknown,HOME,0,0,100,0,0,0,0,0,100,1,0,1.0
15763,42,Female,0,0,1,Unknown,HOME,0,1,0,80,0,0,0,0,80,1,0,1.7320508075688772
34424,91,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,100,1,0,6.0
17550,42,Female,1,0,0,"$1-$24,999",HOME,1,4,0,0,0,0,0,50,50,1,0,2.0
90265,42,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,20,0,0,20,1,0,1.0
11595,42,Male,0,0,0,Unknown,HOME,0,0,3000,3200,3500,0,0,0,70400,1,1,9771.658047639612
10521,42,Male,0,1,0,"$1,000,000-$2,499,999",HOME,1,0,0,0,250,0,0,0,250,1,1,30.479501308256342
39483,81,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
76108,42,Male,0,0,1,"$100,000-$249,999",HOME,0,5,0,0,0,0,0,0,60,1,0,1.7320508075688772
60532,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
2738,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
5260,49,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
6753,23,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,50,50,1,0,5.0990195135927845
61756,71,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,70,1,0,5.0990195135927845
34078,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,43,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1000,1,0,1.0
4238,34,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,36,1,0,2.0
90265,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,45,1,0,1.0
5352,42,Male,1,0,0,Unknown,HOME,0,2,0,0,0,150,0,0,150,1,0,1.4142135623730951
42102,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1,0,0.0
27969,42,Male,0,0,0,"$50,000-$99,999",HOME,1,1,0,0,0,0,0,0,50,1,0,0.0
72209,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,60,1,0,1.0
85272,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,25,1,0,0.0
77240,42,Male,1,0,0,Unknown,HOME,0,1,0,90,90,0,0,0,180,1,0,15.811388300841896
47958,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
63860,51,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,300,1,0,2.6457513110645907
7055,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
45227,35,Female,1,0,1,Unknown,BUSN,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
5653,42,Female,0,0,0,Unknown,HOME,0,1,0,120,0,0,0,0,1585,1,1,120.3536455617361
61091,27,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,203,1,0,3.605551275463989
76691,28,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,8868,1,1,72.47068372797375
8824,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,50,1,0,0.0
8330,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
37811,42,Female,0,0,0,"$25,000-$49,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
28642,42,Male,0,0,0,Unknown,HOME,0,1,0,0,50,50,0,504,604,1,1,84.45708969648433
37402,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
20769,27,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
30507,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,200,1,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
92252,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
85641,25,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,150,150,1,0,13.038404810405298
1854,42,Male,0,0,0,"$250,000-$499,999",OTR,0,2,0,0,0,0,0,0,325,1,0,1.0
7747,42,Female,0,0,1,Unknown,HOME,0,7,100,0,0,0,0,0,100,1,0,4.242640687119285
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
17047,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,240,1,0,0.0
68133,56,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,3875,1,1,35.86084215408221
50545,64,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,95,1,0,5.0990195135927845
79733,42,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
67218,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,25,0,25,1,0,1.0
87548,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,46,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,220,1,0,4.0
90265,67,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,6,1,0,3.3166247903554
84513,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
76653,53,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
93601,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
78376,41,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
88062,58,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
11207,69,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,18,1,0,2.23606797749979
82649,28,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,16,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
50198,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,4,1,0,1.0
9858,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,90,0,50,140,1,1,55.154328932550705
47220,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,1,1,0,0.0
62902,42,Male,0,0,0,Unknown,Unknown,0,3,0,0,0,0,0,0,0,0,0,0.0
26291,28,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,8800,1,1,94.33451118228153
31808,71,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
24934,42,Male,0,0,0,Unknown,HOME,0,2,0,0,20,0,0,0,60,1,0,11.224972160321824
27018,44,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
28723,42,Female,0,0,0,Unknown,HOME,0,2,1,0,0,0,0,0,1,1,0,1.0
95142,54,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
97420,42,Male,1,0,0,Unknown,HOME,1,1,0,0,1,0,15,0,100,1,0,11.489125293076057
45617,42,Male,0,1,1,Unknown,HOME,1,0,0,180,20,0,0,0,200,1,1,25.553864678361276
52768,33,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1470,1,0,9.433981132056603
82332,67,Female,0,0,0,Unknown,HOME,1,2,0,0,0,0,250,0,250,1,1,25.019992006393608
90265,33,Male,1,0,1,"$50,000-$99,999",HOME,1,0,0,1,0,0,0,20,70,1,0,19.467922333931785
28333,42,Male,0,1,0,"$50,000-$99,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90624,42,Female,0,0,0,Unknown,HOME,1,2,180,0,0,0,0,0,180,1,0,1.4142135623730951
62878,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
49765,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
53228,42,Female,0,0,0,Unknown,BUSN,0,4,0,0,80,0,3,0,83,1,0,5.196152422706632
75026,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
94023,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
72739,49,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,80,1,0,5.385164807134504
15722,48,Male,1,0,0,"$50,000-$99,999",HOME,1,0,25,0,0,0,0,0,30,1,0,5.5677643628300215
13045,26,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
64171,88,Male,0,0,1,"$50,000-$99,999",HOME,0,5,0,0,0,0,500,0,500,1,1,45.066617356974994
52777,42,Male,0,0,0,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0,0,0.0
17075,42,Male,0,0,0,Unknown,HOME,0,1,0,0,75,0,0,0,75,1,0,0.0
18330,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
49963,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,635,1,0,5.0990195135927845
90265,21,Female,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
67117,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,41,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,40,1,0,1.7320508075688772
49232,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,5275,1,1,25.03996805109783
24007,42,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,26,Female,0,0,0,Unknown,CAMP,1,0,1000,0,1200,400,0,0,2600,1,1,570.2701114384306
6798,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
96701,42,Female,1,0,1,Unknown,Unknown,0,3,0,0,0,0,0,0,0,0,0,0.0
29415,42,Female,0,0,0,Unknown,HOME,1,4,0,0,0,0,80,0,80,1,0,6.557438524302
93718,42,Female,0,0,0,Unknown,HOME,1,5,0,0,25,0,0,0,25,1,0,1.7320508075688772
46260,42,Male,1,0,1,"$1-$24,999",HOME,1,5,0,0,0,70,125,0,975,1,1,86.08135686662938
53449,42,Female,0,0,0,Unknown,Unknown,0,1,3257,6920,3500,0,0,0,13677,1,1,4916.378748631964
90265,42,Male,1,0,1,Unknown,Unknown,0,3,0,0,0,0,250,0,250,1,0,2.449489742783178
39669,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,30,1,0,0.0
83221,64,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1,0,3.0
33280,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0,0,0.0
89314,42,Female,0,0,0,Unknown,HOME,0,1,0,0,20,0,0,0,20,1,0,0.0
73661,32,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1350,1,0,10.04987562112089
90265,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,50,1,0,0.0
6002,42,Male,0,0,0,"$50,000-$99,999",CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
73476,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
55764,32,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
76888,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
96772,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,250,1,0,1.0
27868,51,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
23170,57,Unknown,1,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1.0
27947,59,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
73801,42,Female,1,1,1,Unknown,HOME,1,3,0,0,90,0,0,0,90,1,0,2.6457513110645907
24920,30,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
96343,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
96807,63,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
35978,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,84,1,0,0.0
80513,40,Female,1,0,1,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1.0
25031,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
12760,41,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,15,1,0,1.4142135623730951
87745,42,Female,0,0,1,"$250,000-$499,999",HOME,0,1,0,0,0,0,0,0,50,1,0,0.0
22654,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,184,1,0,1.4142135623730951
79602,42,Male,0,0,0,"$100,000-$249,999",HOME,1,1,0,0,0,0,0,0,100,1,0,0.0
6118,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,45,1,0,1.4142135623730951
23832,23,Male,0,0,0,Unknown,CAMP,1,0,0,20,0,0,0,0,20,1,0,7.0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
68941,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
62464,62,Unknown,1,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1.0
80829,70,Male,0,0,0,Unknown,HOME,0,0,0,0,0,10,0,0,10,1,0,7.937253933193772
94199,59,Male,0,0,0,"$50,000-$99,999",HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
5858,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
91302,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
28635,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,5,1,0,0.0
80438,31,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
70199,65,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,1.0
15948,52,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,105,0,0,105,1,0,1.7320508075688772
77640,42,Female,0,0,0,Unknown,HOME,0,2,0,15,0,0,0,0,230,1,0,14.317821063276353
9717,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,223,1,0,2.23606797749979
35774,42,Female,0,0,0,Unknown,BUSN,0,0,1,0,0,0,5,0,40,1,0,5.0990195135927845
33540,62,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,725,1,0,20.12461179749811
13418,42,Male,0,0,1,Unknown,HOME,0,6,0,0,0,0,0,0,100,1,0,1.0
7819,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,30,0,0,30,1,0,1.0
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,10,0,0,125,1,0,10.0
66748,42,Male,0,0,1,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
7733,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
92149,42,Female,0,0,0,Unknown,HOME,0,10,0,0,0,0,0,0,6287,1,1,85.17041739947034
90265,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,75,1,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,10,1,0,0.0
90265,42,Female,0,0,0,"$100,000-$249,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
27712,39,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,55,1,0,3.0
79042,42,Female,0,0,1,Unknown,HOME,0,4,250,0,0,0,0,0,250,1,0,3.3166247903554
90265,58,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
74736,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
7310,42,Unknown,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
57536,24,Male,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
62837,16,Female,0,0,0,"$50,000-$99,999",HOME,0,0,0,0,0,120,0,0,120,1,1,26.0
90265,11,Male,0,1,0,Unknown,Unknown,1,0,0,0,0,0,0,0,10,1,0,7.211102550927978
61880,23,Female,1,0,1,"$50,000-$99,999",HOME,1,2,0,0,0,0,0,0,100,1,0,2.23606797749979
